date,item,sales
2016-12-06,3,28
2016-12-07,3,28
2016-12-08,3,23
2016-12-09,3,38
2016-12-10,3,37
2016-12-11,3,33
2016-12-12,3,18
2016-12-13,3,31
2016-12-14,3,21
2016-12-15,3,22
2016-12-16,3,25
2016-12-17,3,23
2016-12-18,3,25
2016-12-19,3,21
2016-12-20,3,24
2016-12-21,3,26
2016-12-22,3,24
2016-12-23,3,26
2016-12-24,3,37
2016-12-25,3,38
2016-12-26,3,23
2016-12-27,3,29
2016-12-28,3,22
2016-12-29,3,26
2016-12-30,3,26
2016-12-31,3,29
2017-01-01,3,36
2017-01-02,3,23
2017-01-03,3,20
2017-01-04,3,23
2017-01-05,3,25
2017-01-06,3,23
2017-01-07,3,26
2017-01-08,3,32
2017-01-09,3,23
2017-01-10,3,17
2017-01-11,3,15
2017-01-12,3,37
2017-01-13,3,31
2017-01-14,3,30
2017-01-15,3,22
2017-01-16,3,19
2017-01-17,3,20
2017-01-18,3,34
2017-01-19,3,22
2017-01-20,3,26
2017-01-21,3,33
2017-01-22,3,33
2017-01-23,3,17
2017-01-24,3,19
2017-01-25,3,25
2017-01-26,3,17
2017-01-27,3,28
2017-01-28,3,30
2017-01-29,3,27
2017-01-30,3,27
2017-01-31,3,28
2017-02-01,3,25
2017-02-02,3,20
2017-02-03,3,31
2017-02-04,3,19
2017-02-05,3,38
2017-02-06,3,23
2017-02-07,3,27
2017-02-08,3,20
2017-02-09,3,30
2017-02-10,3,37
2017-02-11,3,23
2017-02-12,3,31
2017-02-13,3,28
2017-02-14,3,19
2017-02-15,3,22
2017-02-16,3,33
2017-02-17,3,29
2017-02-18,3,39
2017-02-19,3,34
2017-02-20,3,24
2017-02-21,3,29
2017-02-22,3,25
2017-02-23,3,19
2017-02-24,3,35
2017-02-25,3,29
2017-02-26,3,32
2017-02-27,3,25
2017-02-28,3,31
2017-03-01,3,40
2017-03-02,3,34
2017-03-03,3,32
2017-03-04,3,32
2017-03-05,3,41
2017-03-06,3,19
2017-03-07,3,30
2017-03-08,3,35
2017-03-09,3,27
2017-03-10,3,36
2017-03-11,3,35
2017-03-12,3,34
2017-03-13,3,28
2017-03-14,3,34
2017-03-15,3,37
2017-03-16,3,33
2017-03-17,3,28
2017-03-18,3,36
2017-03-19,3,48
2017-03-20,3,22
2017-03-21,3,32
2017-03-22,3,20
2017-03-23,3,33
2017-03-24,3,39
2017-03-25,3,41
2017-03-26,3,44
2017-03-27,3,32
2017-03-28,3,29
2017-03-29,3,28
2017-03-30,3,28
2017-03-31,3,36
2017-04-01,3,40
2017-04-02,3,43
2017-04-03,3,33
2017-04-04,3,32
2017-04-05,3,42
2017-04-06,3,40
2017-04-07,3,45
2017-04-08,3,32
2017-04-09,3,42
2017-04-10,3,31
2017-04-11,3,34
2017-04-12,3,43
2017-04-13,3,39
2017-04-14,3,43
2017-04-15,3,49
2017-04-16,3,49
2017-04-17,3,40
2017-04-18,3,27
2017-04-19,3,38
2017-04-20,3,41
2017-04-21,3,37
2017-04-22,3,44
2017-04-23,3,43
2017-04-24,3,39
2017-04-25,3,52
2017-04-26,3,39
2017-04-27,3,41
2017-04-28,3,39
2017-04-29,3,44
2017-04-30,3,46
2017-05-01,3,25
2017-05-02,3,45
2017-05-03,3,49
2017-05-04,3,43
2017-05-05,3,51
2017-05-06,3,44
2017-05-07,3,66
2017-05-08,3,36
2017-05-09,3,31
2017-05-10,3,44
2017-05-11,3,34
2017-05-12,3,39
2017-05-13,3,59
2017-05-14,3,47
2017-05-15,3,33
2017-05-16,3,38
2017-05-17,3,41
2017-05-18,3,38
2017-05-19,3,48
2017-05-20,3,54
2017-05-21,3,49
2017-05-22,3,33
2017-05-23,3,41
2017-05-24,3,40
2017-05-25,3,37
2017-05-26,3,65
2017-05-27,3,59
2017-05-28,3,62
2017-05-29,3,37
2017-05-30,3,44
2017-05-31,3,55
2017-06-01,3,57
2017-06-02,3,54
2017-06-03,3,37
2017-06-04,3,54
2017-06-05,3,48
2017-06-06,3,41
2017-06-07,3,42
2017-06-08,3,53
2017-06-09,3,49
2017-06-10,3,44
2017-06-11,3,46
2017-06-12,3,44
2017-06-13,3,34
2017-06-14,3,48
2017-06-15,3,49
2017-06-16,3,50
2017-06-17,3,67
2017-06-18,3,57
2017-06-19,3,30
2017-06-20,3,44
2017-06-21,3,47
2017-06-22,3,31
2017-06-23,3,45
2017-06-24,3,51
2017-06-25,3,52
2017-06-26,3,23
2017-06-27,3,39
2017-06-28,3,40
2017-06-29,3,35
2017-06-30,3,45
2017-07-01,3,41
2017-07-02,3,58
2017-07-03,3,36
2017-07-04,3,47
2017-07-05,3,41
2017-07-06,3,43
2017-07-07,3,49
2017-07-08,3,57
2017-07-09,3,59
2017-07-10,3,43
2017-07-11,3,33
2017-07-12,3,48
2017-07-13,3,54
2017-07-14,3,65
2017-07-15,3,47
2017-07-16,3,69
2017-07-17,3,46
2017-07-18,3,43
2017-07-19,3,40
2017-07-20,3,41
2017-07-21,3,59
2017-07-22,3,43
2017-07-23,3,68
2017-07-24,3,46
2017-07-25,3,39
2017-07-26,3,37
2017-07-27,3,41
2017-07-28,3,60
2017-07-29,3,55
2017-07-30,3,56
2017-07-31,3,37
2017-08-01,3,43
2017-08-02,3,31
2017-08-03,3,37
2017-08-04,3,29
2017-08-05,3,68
2017-08-06,3,46
2017-08-07,3,36
2017-08-08,3,35
2017-08-09,3,26
2017-08-10,3,42
2017-08-11,3,41
2017-08-12,3,42
2017-08-13,3,61
2017-08-14,3,33
2017-08-15,3,38
2017-08-16,3,32
2017-08-17,3,29
2017-08-18,3,39
2017-08-19,3,47
2017-08-20,3,59
2017-08-21,3,50
2017-08-22,3,45
2017-08-23,3,48
2017-08-24,3,45
2017-08-25,3,46
2017-08-26,3,51
2017-08-27,3,52
2017-08-28,3,21
2017-08-29,3,40
2017-08-30,3,29
2017-08-31,3,37
2017-09-01,3,41
2017-09-02,3,47
2017-09-03,3,41
2017-09-04,3,40
2017-09-05,3,43
2017-09-06,3,51
2017-09-07,3,44
2017-09-08,3,46
2017-09-09,3,36
2017-09-10,3,36
2017-09-11,3,29
2017-09-12,3,30
2017-09-13,3,34
2017-09-14,3,41
2017-09-15,3,45
2017-09-16,3,41
2017-09-17,3,49
2017-09-18,3,42
2017-09-19,3,32
2017-09-20,3,28
2017-09-21,3,34
2017-09-22,3,46
2017-09-23,3,52
2017-09-24,3,47
2017-09-25,3,26
2017-09-26,3,38
2017-09-27,3,41
2017-09-28,3,37
2017-09-29,3,35
2017-09-30,3,48
2017-10-01,3,38
2017-10-02,3,32
2017-10-03,3,28
2017-10-04,3,34
2017-10-05,3,40
2017-10-06,3,34
2017-10-07,3,34
2017-10-08,3,47
2017-10-09,3,18
2017-10-10,3,35
2017-10-11,3,39
2017-10-12,3,29
2017-10-13,3,33
2017-10-14,3,42
2017-10-15,3,49
2017-10-16,3,31
2017-10-17,3,37
2017-10-18,3,40
2017-10-19,3,38
2017-10-20,3,41
2017-10-21,3,45
2017-10-22,3,31
2017-10-23,3,30
2017-10-24,3,43
2017-10-25,3,32
2017-10-26,3,35
2017-10-27,3,38
2017-10-28,3,43
2017-10-29,3,31
2017-10-30,3,27
2017-10-31,3,26
2017-11-01,3,50
2017-11-02,3,41
2017-11-03,3,43
2017-11-04,3,41
2017-11-05,3,51
2017-11-06,3,43
2017-11-07,3,37
2017-11-08,3,31
2017-11-09,3,37
2017-11-10,3,23
2017-11-11,3,39
2017-11-12,3,53
2017-11-13,3,35
2017-11-14,3,29
2017-11-15,3,37
2017-11-16,3,38
2017-11-17,3,35
2017-11-18,3,43
2017-11-19,3,43
2017-11-20,3,36
2017-11-21,3,40
2017-11-22,3,38
2017-11-23,3,40
2017-11-24,3,37
2017-11-25,3,41
2017-11-26,3,43
2017-11-27,3,23
2017-11-28,3,36
2017-11-29,3,42
2017-11-30,3,31
2017-12-01,3,30
2017-12-02,3,31
2017-12-03,3,34
2017-12-04,3,21
2017-12-05,3,15
2017-12-06,3,32
2017-12-07,3,34
2017-12-08,3,27
2017-12-09,3,36
2017-12-10,3,44
2017-12-11,3,21
2017-12-12,3,28
2017-12-13,3,30
2017-12-14,3,27
2017-12-15,3,30
2017-12-16,3,32
2017-12-17,3,39
2017-12-18,3,21
2017-12-19,3,20
2017-12-20,3,21
2017-12-21,3,23
2017-12-22,3,22
2017-12-23,3,37
2017-12-24,3,33
2017-12-25,3,26
2017-12-26,3,18
2017-12-27,3,26
2017-12-28,3,21
2017-12-29,3,38
2017-12-30,3,27
2017-12-31,3,29
2013-01-01,4,10
2013-01-02,4,11
2013-01-03,4,8
2013-01-04,4,19
2013-01-05,4,12
2013-01-06,4,16
2013-01-07,4,7
2013-01-08,4,9
2013-01-09,4,11
2013-01-10,4,16
2013-01-11,4,19
2013-01-12,4,9
2013-01-13,4,8
2013-01-14,4,5
2013-01-15,4,14
2013-01-16,4,7
2013-01-17,4,11
2013-01-18,4,7
2013-01-19,4,9
2013-01-20,4,20
2013-01-21,4,15
2013-01-22,4,11
2013-01-23,4,7
2013-01-24,4,8
2013-01-25,4,12
2013-01-26,4,5
2013-01-27,4,13
2013-01-28,4,7
2013-01-29,4,13
2013-01-30,4,8
2013-01-31,4,19
2013-02-01,4,21
2013-02-02,4,10
2013-02-03,4,6
2013-02-04,4,11
2013-02-05,4,17
2013-02-06,4,9
2013-02-07,4,15
2013-02-08,4,14
2013-02-09,4,12
2013-02-10,4,13
2013-02-11,4,12
2013-02-12,4,13
2013-02-13,4,13
2013-02-14,4,9
2013-02-15,4,15
2013-02-16,4,13
2013-02-17,4,11
2013-02-18,4,9
2013-02-19,4,8
2013-02-20,4,14
2013-02-21,4,9
2013-02-22,4,9
2013-02-23,4,13
2013-02-24,4,9
2013-02-25,4,8
2013-02-26,4,16
2013-02-27,4,17
2013-02-28,4,14
2013-03-01,4,9
2013-03-02,4,25
2013-03-03,4,19
2013-03-04,4,10
2013-03-05,4,20
2013-03-06,4,13
2013-03-07,4,14
2013-03-08,4,18
2013-03-09,4,20
2013-03-10,4,14
2013-03-11,4,8
2013-03-12,4,14
2013-03-13,4,12
2013-03-14,4,14
2013-03-15,4,15
2013-03-16,4,11
2013-03-17,4,15
2013-03-18,4,10
2013-03-19,4,13
2013-03-20,4,14
2013-03-21,4,15
2013-03-22,4,12
2013-03-23,4,15
2013-03-24,4,22
2013-03-25,4,16
2013-03-26,4,11
2013-03-27,4,14
2013-03-28,4,17
2013-03-29,4,11
2013-03-30,4,23
2013-03-31,4,23
2013-04-01,4,12
2013-04-02,4,14
2013-04-03,4,13
2013-04-04,4,18
2013-04-05,4,24
2013-04-06,4,18
2013-04-07,4,13
2013-04-08,4,6
2013-04-09,4,11
2013-04-10,4,20
2013-04-11,4,14
2013-04-12,4,15
2013-04-13,4,27
2013-04-14,4,27
2013-04-15,4,12
2013-04-16,4,23
2013-04-17,4,21
2013-04-18,4,16
2013-04-19,4,21
2013-04-20,4,21
2013-04-21,4,21
2013-04-22,4,10
2013-04-23,4,21
2013-04-24,4,11
2013-04-25,4,15
2013-04-26,4,14
2013-04-27,4,22
2013-04-28,4,29
2013-04-29,4,9
2013-04-30,4,16
2013-05-01,4,18
2013-05-02,4,25
2013-05-03,4,20
2013-05-04,4,21
2013-05-05,4,27
2013-05-06,4,5
2013-05-07,4,16
2013-05-08,4,24
2013-05-09,4,23
2013-05-10,4,24
2013-05-11,4,28
2013-05-12,4,17
2013-05-13,4,14
2013-05-14,4,16
2013-05-15,4,24
2013-05-16,4,24
2013-05-17,4,22
2013-05-18,4,27
2013-05-19,4,28
2013-05-20,4,12
2013-05-21,4,19
2013-05-22,4,21
2013-05-23,4,20
2013-05-24,4,24
2013-05-25,4,12
2013-05-26,4,26
2013-05-27,4,13
2013-05-28,4,18
2013-05-29,4,18
2013-05-30,4,22
2013-05-31,4,24
2013-06-01,4,21
2013-06-02,4,29
2013-06-03,4,22
2013-06-04,4,18
2013-06-05,4,19
2013-06-06,4,22
2013-06-07,4,18
2013-06-08,4,20
2013-06-09,4,17
2013-06-10,4,16
2013-06-11,4,20
2013-06-12,4,14
2013-06-13,4,22
2013-06-14,4,14
2013-06-15,4,29
2013-06-16,4,21
2013-06-17,4,14
2013-06-18,4,17
2013-06-19,4,16
2013-06-20,4,16
2013-06-21,4,20
2013-06-22,4,24
2013-06-23,4,25
2013-06-24,4,22
2013-06-25,4,23
2013-06-26,4,13
2013-06-27,4,26
2013-06-28,4,17
2013-06-29,4,24
2013-06-30,4,20
2013-07-01,4,9
2013-07-02,4,13
2013-07-03,4,16
2013-07-04,4,21
2013-07-05,4,28
2013-07-06,4,28
2013-07-07,4,29
2013-07-08,4,14
2013-07-09,4,18
2013-07-10,4,14
2013-07-11,4,20
2013-07-12,4,25
2013-07-13,4,30
2013-07-14,4,24
2013-07-15,4,16
2013-07-16,4,21
2013-07-17,4,22
2013-07-18,4,21
2013-07-19,4,24
2013-07-20,4,28
2013-07-21,4,19
2013-07-22,4,14
2013-07-23,4,19
2013-07-24,4,27
2013-07-25,4,18
2013-07-26,4,21
2013-07-27,4,17
2013-07-28,4,27
2013-07-29,4,9
2013-07-30,4,21
2013-07-31,4,13
2013-08-01,4,11
2013-08-02,4,18
2013-08-03,4,17
2013-08-04,4,27
2013-08-05,4,14
2013-08-06,4,20
2013-08-07,4,18
2013-08-08,4,18
2013-08-09,4,18
2013-08-10,4,34
2013-08-11,4,18
2013-08-12,4,14
2013-08-13,4,19
2013-08-14,4,18
2013-08-15,4,21
2013-08-16,4,16
2013-08-17,4,25
2013-08-18,4,15
2013-08-19,4,23
2013-08-20,4,16
2013-08-21,4,13
2013-08-22,4,19
2013-08-23,4,20
2013-08-24,4,27
2013-08-25,4,13
2013-08-26,4,16
2013-08-27,4,22
2013-08-28,4,21
2013-08-29,4,14
2013-08-30,4,17
2013-08-31,4,18
2013-09-01,4,22
2013-09-02,4,15
2013-09-03,4,15
2013-09-04,4,12
2013-09-05,4,25
2013-09-06,4,18
2013-09-07,4,25
2013-09-08,4,28
2013-09-09,4,4
2013-09-10,4,22
2013-09-11,4,22
2013-09-12,4,24
2013-09-13,4,16
2013-09-14,4,24
2013-09-15,4,20
2013-09-16,4,17
2013-09-17,4,20
2013-09-18,4,10
2013-09-19,4,20
2013-09-20,4,17
2013-09-21,4,18
2013-09-22,4,31
2013-09-23,4,9
2013-09-24,4,20
2013-09-25,4,15
2013-09-26,4,15
2013-09-27,4,16
2013-09-28,4,16
2013-09-29,4,20
2013-09-30,4,18
2013-10-01,4,13
2013-10-02,4,13
2013-10-03,4,16
2013-10-04,4,19
2013-10-05,4,22
2013-10-06,4,14
2013-10-07,4,13
2013-10-08,4,14
2013-10-09,4,10
2013-10-10,4,17
2013-10-11,4,14
2013-10-12,4,12
2013-10-13,4,21
2013-10-14,4,7
2013-10-15,4,19
2013-10-16,4,11
2013-10-17,4,11
2013-10-18,4,20
2013-10-19,4,20
2013-10-20,4,18
2013-10-21,4,10
2013-10-22,4,15
2013-10-23,4,19
2013-10-24,4,21
2013-10-25,4,17
2013-10-26,4,19
2013-10-27,4,22
2013-10-28,4,19
2013-10-29,4,10
2013-10-30,4,9
2013-10-31,4,10
2013-11-01,4,22
2013-11-02,4,24
2013-11-03,4,17
2013-11-04,4,12
2013-11-05,4,19
2013-11-06,4,24
2013-11-07,4,18
2013-11-08,4,12
2013-11-09,4,16
2013-11-10,4,14
2013-11-11,4,12
2013-11-12,4,16
2013-11-13,4,11
2013-11-14,4,18
2013-11-15,4,13
2013-11-16,4,25
2013-11-17,4,28
2013-11-18,4,9
2013-11-19,4,18
2013-11-20,4,17
2013-11-21,4,17
2013-11-22,4,19
2013-11-23,4,21
2013-11-24,4,19
2013-11-25,4,11
2013-11-26,4,12
2013-11-27,4,16
2013-11-28,4,29
2013-11-29,4,12
2013-11-30,4,18
2013-12-01,4,17
2013-12-02,4,8
2013-12-03,4,13
2013-12-04,4,17
2013-12-05,4,11
2013-12-06,4,12
2013-12-07,4,20
2013-12-08,4,12
2013-12-09,4,13
2013-12-10,4,5
2013-12-11,4,6
2013-12-12,4,13
2013-12-13,4,15
2013-12-14,4,13
2013-12-15,4,15
2013-12-16,4,7
2013-12-17,4,9
2013-12-18,4,8
2013-12-19,4,15
2013-12-20,4,15
2013-12-21,4,12
2013-12-22,4,13
2013-12-23,4,9
2013-12-24,4,14
2013-12-25,4,10
2013-12-26,4,15
2013-12-27,4,11
2013-12-28,4,22
2013-12-29,4,21
2013-12-30,4,13
2013-12-31,4,9
2014-01-01,4,9
2014-01-02,4,7
2014-01-03,4,10
2014-01-04,4,14
2014-01-05,4,14
2014-01-06,4,14
2014-01-07,4,9
2014-01-08,4,10
2014-01-09,4,13
2014-01-10,4,14
2014-01-11,4,21
2014-01-12,4,15
2014-01-13,4,4
2014-01-14,4,9
2014-01-15,4,18
2014-01-16,4,8
2014-01-17,4,11
2014-01-18,4,15
2014-01-19,4,17
2014-01-20,4,10
2014-01-21,4,12
2014-01-22,4,10
2014-01-23,4,6
2014-01-24,4,18
2014-01-25,4,11
2014-01-26,4,15
2014-01-27,4,11
2014-01-28,4,7
2014-01-29,4,7
2014-01-30,4,17
2014-01-31,4,10
2014-02-01,4,24
2014-02-02,4,15
2014-02-03,4,13
2014-02-04,4,19
2014-02-05,4,14
2014-02-06,4,12
2014-02-07,4,15
2014-02-08,4,13
2014-02-09,4,19
2014-02-10,4,8
2014-02-11,4,13
2014-02-12,4,6
2014-02-13,4,17
2014-02-14,4,24
2014-02-15,4,19
2014-02-16,4,20
2014-02-17,4,14
2014-02-18,4,18
2014-02-19,4,14
2014-02-20,4,17
2014-02-21,4,15
2014-02-22,4,15
2014-02-23,4,19
2014-02-24,4,16
2014-02-25,4,9
2014-02-26,4,10
2014-02-27,4,9
2014-02-28,4,8
2014-03-01,4,19
2014-03-02,4,22
2014-03-03,4,14
2014-03-04,4,19
2014-03-05,4,15
2014-03-06,4,14
2014-03-07,4,15
2014-03-08,4,15
2014-03-09,4,14
2014-03-10,4,15
2014-03-11,4,16
2014-03-12,4,16
2014-03-13,4,20
2014-03-14,4,15
2014-03-15,4,27
2014-03-16,4,13
2014-03-17,4,20
2014-03-18,4,9
2014-03-19,4,20
2014-03-20,4,20
2014-03-21,4,20
2014-03-22,4,15
2014-03-23,4,16
2014-03-24,4,18
2014-03-25,4,13
2014-03-26,4,18
2014-03-27,4,20
2014-03-28,4,19
2014-03-29,4,22
2014-03-30,4,18
2014-03-31,4,7
2014-04-01,4,22
2014-04-02,4,24
2014-04-03,4,22
2014-04-04,4,24
2014-04-05,4,38
2014-04-06,4,23
2014-04-07,4,20
2014-04-08,4,12
2014-04-09,4,23
2014-04-10,4,18
2014-04-11,4,32
2014-04-12,4,17
2014-04-13,4,26
2014-04-14,4,8
2014-04-15,4,11
2014-04-16,4,25
2014-04-17,4,20
2014-04-18,4,17
2014-04-19,4,27
2014-04-20,4,29
2014-04-21,4,13
2014-04-22,4,23
2014-04-23,4,18
2014-04-24,4,14
2014-04-25,4,21
2014-04-26,4,26
2014-04-27,4,23
2014-04-28,4,21
2014-04-29,4,14
2014-04-30,4,20
2014-05-01,4,21
2014-05-02,4,20
2014-05-03,4,35
2014-05-04,4,22
2014-05-05,4,14
2014-05-06,4,16
2014-05-07,4,18
2014-05-08,4,32
2014-05-09,4,20
2014-05-10,4,14
2014-05-11,4,21
2014-05-12,4,17
2014-05-13,4,20
2014-05-14,4,18
2014-05-15,4,22
2014-05-16,4,20
2014-05-17,4,21
2014-05-18,4,29
2014-05-19,4,14
2014-05-20,4,14
2014-05-21,4,14
2014-05-22,4,16
2014-05-23,4,27
2014-05-24,4,24
2014-05-25,4,27
2014-05-26,4,17
2014-05-27,4,20
2014-05-28,4,22
2014-05-29,4,21
2014-05-30,4,29
2014-05-31,4,20
2014-06-01,4,25
2014-06-02,4,17
2014-06-03,4,24
2014-06-04,4,20
2014-06-05,4,15
2014-06-06,4,26
2014-06-07,4,27
2014-06-08,4,27
2014-06-09,4,25
2014-06-10,4,22
2014-06-11,4,21
2014-06-12,4,24
2014-06-13,4,22
2014-06-14,4,35
2014-06-15,4,24
2014-06-16,4,19
2014-06-17,4,25
2014-06-18,4,18
2014-06-19,4,28
2014-06-20,4,23
2014-06-21,4,24
2014-06-22,4,20
2014-06-23,4,15
2014-06-24,4,28
2014-06-25,4,25
2014-06-26,4,21
2014-06-27,4,23
2014-06-28,4,23
2014-06-29,4,29
2014-06-30,4,18
2014-07-01,4,19
2014-07-02,4,24
2014-07-03,4,21
2014-07-04,4,30
2014-07-05,4,31
2014-07-06,4,28
2014-07-07,4,19
2014-07-08,4,29
2014-07-09,4,21
2014-07-10,4,32
2014-07-11,4,29
2014-07-12,4,29
2014-07-13,4,22
2014-07-14,4,25
2014-07-15,4,22
2014-07-16,4,21
2014-07-17,4,26
2014-07-18,4,21
2014-07-19,4,32
2014-07-20,4,40
2014-07-21,4,20
2014-07-22,4,32
2014-07-23,4,26
2014-07-24,4,23
2014-07-25,4,31
2014-07-26,4,30
2014-07-27,4,29
2014-07-28,4,14
2014-07-29,4,17
2014-07-30,4,25
2014-07-31,4,23
2014-08-01,4,21
2014-08-02,4,18
2014-08-03,4,38
2014-08-04,4,20
2014-08-05,4,23
2014-08-06,4,24
2014-08-07,4,25
2014-08-08,4,17
2014-08-09,4,23
2014-08-10,4,35
2014-08-11,4,18
2014-08-12,4,27
2014-08-13,4,22
2014-08-14,4,31
2014-08-15,4,19
2014-08-16,4,23
2014-08-17,4,22
2014-08-18,4,12
2014-08-19,4,23
2014-08-20,4,27
2014-08-21,4,25
2014-08-22,4,15
2014-08-23,4,32
2014-08-24,4,26
2014-08-25,4,14
2014-08-26,4,18
2014-08-27,4,15
2014-08-28,4,22
2014-08-29,4,22
2014-08-30,4,20
2014-08-31,4,28
2014-09-01,4,16
2014-09-02,4,14
2014-09-03,4,15
2014-09-04,4,24
2014-09-05,4,26
2014-09-06,4,25
2014-09-07,4,29
2014-09-08,4,15
2014-09-09,4,16
2014-09-10,4,23
2014-09-11,4,25
2014-09-12,4,16
2014-09-13,4,30
2014-09-14,4,24
2014-09-15,4,24
2014-09-16,4,18
2014-09-17,4,16
2014-09-18,4,18
2014-09-19,4,18
2014-09-20,4,20
2014-09-21,4,26
2014-09-22,4,11
2014-09-23,4,17
2014-09-24,4,24
2014-09-25,4,18
2014-09-26,4,18
2014-09-27,4,15
2014-09-28,4,28
2014-09-29,4,19
2014-09-30,4,17
2014-10-01,4,16
2014-10-02,4,12
2014-10-03,4,12
2014-10-04,4,22
2014-10-05,4,20
2014-10-06,4,16
2014-10-07,4,13
2014-10-08,4,22
2014-10-09,4,17
2014-10-10,4,13
2014-10-11,4,18
2014-10-12,4,26
2014-10-13,4,14
2014-10-14,4,19
2014-10-15,4,23
2014-10-16,4,17
2014-10-17,4,12
2014-10-18,4,25
2014-10-19,4,26
2014-10-20,4,21
2014-10-21,4,11
2014-10-22,4,12
2014-10-23,4,15
2014-10-24,4,18
2014-10-25,4,18
2014-10-26,4,13
2014-10-27,4,18
2014-10-28,4,20
2014-10-29,4,16
2014-10-30,4,12
2014-10-31,4,24
2014-11-01,4,18
2014-11-02,4,20
2014-11-03,4,17
2014-11-04,4,17
2014-11-05,4,16
2014-11-06,4,19
2014-11-07,4,23
2014-11-08,4,24
2014-11-09,4,33
2014-11-10,4,24
2014-11-11,4,23
2014-11-12,4,24
2014-11-13,4,26
2014-11-14,4,25
2014-11-15,4,24
2014-11-16,4,28
2014-11-17,4,12
2014-11-18,4,19
2014-11-19,4,13
2014-11-20,4,26
2014-11-21,4,25
2014-11-22,4,16
2014-11-23,4,29
2014-11-24,4,19
2014-11-25,4,18
2014-11-26,4,16
2014-11-27,4,21
2014-11-28,4,21
2014-11-29,4,24
2014-11-30,4,20
2014-12-01,4,13
2014-12-02,4,18
2014-12-03,4,12
2014-12-04,4,17
2014-12-05,4,17
2014-12-06,4,21
2014-12-07,4,15
2014-12-08,4,14
2014-12-09,4,12
2014-12-10,4,23
2014-12-11,4,16
2014-12-12,4,21
2014-12-13,4,12
2014-12-14,4,17
2014-12-15,4,8
2014-12-16,4,16
2014-12-17,4,13
2014-12-18,4,17
2014-12-19,4,14
2014-12-20,4,19
2014-12-21,4,13
2014-12-22,4,15
2014-12-23,4,19
2014-12-24,4,21
2014-12-25,4,10
2014-12-26,4,13
2014-12-27,4,15
2014-12-28,4,20
2014-12-29,4,7
2014-12-30,4,12
2014-12-31,4,14
2015-01-01,4,15
2015-01-02,4,20
2015-01-03,4,19
2015-01-04,4,23
2015-01-05,4,10
2015-01-06,4,13
2015-01-07,4,21
2015-01-08,4,16
2015-01-09,4,14
2015-01-10,4,28
2015-01-11,4,13
2015-01-12,4,15
2015-01-13,4,6
2015-01-14,4,14
2015-01-15,4,14
2015-01-16,4,11
2015-01-17,4,19
2015-01-18,4,18
2015-01-19,4,15
2015-01-20,4,9
2015-01-21,4,13
2015-01-22,4,6
2015-01-23,4,10
2015-01-24,4,13
2015-01-25,4,18
2015-01-26,4,9
2015-01-27,4,11
2015-01-28,4,14
2015-01-29,4,15
2015-01-30,4,18
2015-01-31,4,14
2015-02-01,4,15
2015-02-02,4,9
2015-02-03,4,17
2015-02-04,4,13
2015-02-05,4,14
2015-02-06,4,13
2015-02-07,4,13
2015-02-08,4,23
2015-02-09,4,5
2015-02-10,4,15
2015-02-11,4,15
2015-02-12,4,17
2015-02-13,4,13
2015-02-14,4,15
2015-02-15,4,20
2015-02-16,4,17
2015-02-17,4,15
2015-02-18,4,6
2015-02-19,4,20
2015-02-20,4,19
2015-02-21,4,12
2015-02-22,4,13
2015-02-23,4,9
2015-02-24,4,14
2015-02-25,4,11
2015-02-26,4,11
2015-02-27,4,21
2015-02-28,4,22
2015-03-01,4,23
2015-03-02,4,10
2015-03-03,4,25
2015-03-04,4,18
2015-03-05,4,19
2015-03-06,4,7
2015-03-07,4,21
2015-03-08,4,25
2015-03-09,4,17
2015-03-10,4,13
2015-03-11,4,14
2015-03-12,4,18
2015-03-13,4,12
2015-03-14,4,25
2015-03-15,4,20
2015-03-16,4,17
2015-03-17,4,18
2015-03-18,4,17
2015-03-19,4,21
2015-03-20,4,15
2015-03-21,4,20
2015-03-22,4,13
2015-03-23,4,12
2015-03-24,4,15
2015-03-25,4,13
2015-03-26,4,17
2015-03-27,4,18
2015-03-28,4,19
2015-03-29,4,26
2015-03-30,4,20
2015-03-31,4,24
2015-04-01,4,12
2015-04-02,4,21
2015-04-03,4,26
2015-04-04,4,30
2015-04-05,4,32
2015-04-06,4,12
2015-04-07,4,28
2015-04-08,4,23
2015-04-09,4,24
2015-04-10,4,20
2015-04-11,4,27
2015-04-12,4,19
2015-04-13,4,15
2015-04-14,4,21
2015-04-15,4,19
2015-04-16,4,26
2015-04-17,4,22
2015-04-18,4,18
2015-04-19,4,27
2015-04-20,4,13
2015-04-21,4,21
2015-04-22,4,21
2015-04-23,4,27
2015-04-24,4,25
2015-04-25,4,25
2015-04-26,4,26
2015-04-27,4,16
2015-04-28,4,24
2015-04-29,4,20
2015-04-30,4,26
2015-05-01,4,26
2015-05-02,4,24
2015-05-03,4,21
2015-05-04,4,21
2015-05-05,4,16
2015-05-06,4,14
2015-05-07,4,18
2015-05-08,4,32
2015-05-09,4,30
2015-05-10,4,25
2015-05-11,4,15
2015-05-12,4,20
2015-05-13,4,18
2015-05-14,4,22
2015-05-15,4,34
2015-05-16,4,21
2015-05-17,4,34
2015-05-18,4,24
2015-05-19,4,22
2015-05-20,4,19
2015-05-21,4,23
2015-05-22,4,29
2015-05-23,4,28
2015-05-24,4,28
2015-05-25,4,15
2015-05-26,4,16
2015-05-27,4,24
2015-05-28,4,21
2015-05-29,4,32
2015-05-30,4,31
2015-05-31,4,29
